Country,Year,Capital,Growth,Labor,Wage,Investment,Ide
D,1,-3.733367208254509,-8.56668652386949,3.0006643786139677,3.930228873217779,2.656646028823157,4.742892910696899
D,2,-1.36823864730407,-6.977662303305028,4.100333457399992,1.2836624977134279,2.7943619564383635,0.3342177954155149
D,3,-1.620248648123069,-7.014097766446772,1.6551142407524981,3.023217893011004,2.3065553627676376,3.3374086800428713
D,4,-0.1413545674696803,-5.844375850392614,0.7695927855251543,0.32578247792455156,3.3236794111053913,1.8633058926260135
D,5,0.0216982151055331,-3.763146818692032,2.2323555104474813,1.1146287933103847,1.5136036873853205,4.9103424035817715
D,6,-0.758614349099019,-2.661081013496664,2.6615421575930927,3.326372205375203,0.31806196678345094,1.9028774946977878
D,7,-0.4174364031454619,-3.172886171610851,4.8073593972549675,0.8008760591272022,1.7093490623738368,0.8369100072477118
D,8,0.3350377941924177,-2.946043894157112,4.519446871210885,2.479842454060244,0.20863598764583602,3.630609471546619
D,9,0.7779108664725289,-1.614898329837035,3.1069071668629458,3.4188033489695204,1.944090001252345,1.6041548742285157
E,0,-2.578138065708669,-3.30891070479257,4.825506088984528,4.972888239605405,2.519608864519354,2.4844082619627623
E,1,-0.01668695310998232,-1.665007613141891,0.967224590191448,2.5380618812345626,3.0334125487449493,2.3399633915628715
E,2,-1.107397791060533,-1.222501511437467,3.087283836078114,2.378060471358753,1.1127117246452196,2.2292596628733743
E,3,1.241843801349088,1.05073966010836,1.3112474962383387,2.146157431683058,3.445339496114468,0.4507035497451053
E,4,-0.184229934897734,-1.343157536881696,2.3188562057109134,0.7599352664184245,4.20221620349032,0.5490755621802805
E,5,-1.278704861228929,-2.479678363447161,4.487316935856954,0.8402618170320346,4.65954527387222,1.219713326865016
E,6,-1.205176828812133,-3.21967641646753,2.8891736500876117,3.2294318034736382,0.8902536202960412,3.8365163617655025
E,7,-0.4113235732937007,-2.050442436632325,4.725991704493238,1.1314308585754096,4.384649048467471,4.497169460184205
E,8,-2.012421104847347,-2.248922448615349,1.4721516481132673,1.7878011860233671,1.7887602909132472,4.523153858480143
E,9,1.084323377163567,1.125350957481566,0.4212467537922139,3.507038744178242,4.977873282617325,1.9955992372010858
F,0,-0.5203272865241673,-1.537542585770414,1.7646832631082694,0.661113177957876,0.3587660718814204,2.4974674685449347
F,1,0.7213888334132522,-1.469302259223867,2.3853761870202104,2.833293065312327,3.9666746962571766,4.774377459790212
F,2,-0.5235732085231791,-0.7770831796571234,1.897706321334547,3.588485324138157,4.7504477590196394,4.123109535743353
F,3,-0.4708344789847791,-1.172655828634799,3.4230127956390715,1.1495901246571956,4.901432896097683,0.5844115382042456
F,4,-0.8726995024451284,-0.7604168641320153,2.9087876165704194,0.4656228850566498,0.908127306951565,2.375088654712017
F,5,-0.859926561989335,-1.481778641243848,1.8065124488554527,0.8262428129697423,0.865122744932999,2.6085901515434604
F,6,-1.760540305424855,-4.080931323982471,1.383999561378405,0.2407988849466296,4.306424956526635,0.9939343050825797
F,7,0.3294095014575424,-4.144474824184262,4.153840296093605,0.49469461996154573,1.989740363887683,4.394515325605821
F,8,-1.474017973280857,-5.843726798377178,2.8813269865378373,2.3306986631946613,1.876071423411086,1.454779287666515
F,9,0.45520160212385,-3.106338238751761,2.775370650681634,4.177791513690766,1.1985875429611872,4.006980721154066
G,0,0.2135350076816996,1.853488748207887,4.591307480947242,4.952418502843208,1.4517850369906595,4.844446592239655
G,1,-0.3447841953196225,3.179691953030935,2.1786774369103945,1.2832881352473908,1.989022518821344,2.719464715418237
G,2,0.2532522429899774,3.447586217509303,4.92939054862256,4.789109402883027,2.9980151901193963,2.196687700155499
G,3,1.180522620631088,4.669872323520957,2.5706248390095583,2.2711354775167862,4.587639805248341,4.612376610811672
G,4,-1.497767558870195,1.517756933338254,4.036149345827138,1.4106806310959457,1.8984902545043203,3.0030243475358644
G,5,0.2309048823594504,0.4330261681221754,0.5709565629670103,4.688943139499122,0.6003027124258897,0.324473139826525
G,6,-0.4246812552689196,1.264213948051242,1.864435612752024,1.7584920854262436,1.944799200604566,3.6107341846434116
G,7,-0.2741435499531404,1.450958200083153,1.4373598558374814,4.423622318697792,0.5280788413460684,0.7545539427248147
G,8,0.5844053101804941,1.9396074615107,0.27473247584875865,2.1368589854827764,2.5511439596541132,2.7839770407255933
G,9,-0.4697504169029931,1.669399542992535,2.4576431775696723,4.744124347100265,2.0139829788231975,3.32551939935689
H,0,0.1991676005649685,-2.37210709999421,1.606021009348177,2.8637315731719997,1.905911944165728,2.370784453627903
H,1,0.3272176011386882,-2.732299982136405,3.851671927221261,1.094967479522838,4.723249185258501,4.012573632938762
H,2,0.7768607991122964,-2.577532428079441,1.2960454955050584,1.2565213861426374,3.4646947213281405,0.8914576634288311
H,3,-2.108628929353324,-5.543828910894367,2.4574436271686753,2.329378805755696,3.4141093259108715,0.6883892343343259
H,4,-1.406780378926619,-6.460545440019378,2.574637898372799,2.0427375055914885,2.112859794964685,3.416530739930924
H,5,0.8729982822592262,-5.518492748683861,2.872917541226298,2.505849827946775,0.7009659536086372,3.7934554851683955
H,6,0.8065965396317408,-5.981614812443934,3.7726276238643157,4.091520662710764,1.9711304683647957,3.86860607071252
H,7,-0.5322043660749513,-6.112794368317573,2.1988963528721355,0.32776000341980716,4.074425630286906,0.3407135677884515
H,8,-0.9412758866007652,-8.66981906203481,3.8832646441914505,2.984836306205136,4.625405386829969,3.595380656684916
H,9,0.8216650290502432,-6.345294524589199,3.607261057833679,2.7675372574048507,0.8021075076206468,4.08051203724188
I,0,0.09595613177568663,-1.974609899473285,0.3720151102605529,4.02602892864869,0.4159942811773709,1.7350740516356433
I,1,-1.884775628273482,-3.263635020635823,2.520110090443109,3.4086404393176064,2.886630466284372,2.6526977101418696
I,2,-1.308617226191457,-4.707080616888617,2.8225289338620683,2.6179462050580975,1.7005582559109507,4.262764644811609
I,3,-0.05588488831266158,-3.172419162836672,1.8851164348185596,4.858765936755746,2.7196338472693093,4.980223443390417
I,4,0.6861775842720949,-2.245286521340035,3.9867188359635657,0.717721568664583,2.1676127371726928,0.4114928093067016
I,5,1.701052504639829,-2.43793773238329,1.637045059513569,1.6934597035954368,1.154353268660633,3.893361106095597
I,6,-0.01765591130047844,-1.913039602579677,4.914806658621786,1.084632538889149,4.559190873535273,2.4450764604742554
I,7,-1.695937850520344,-3.939346683924592,0.6612691328871956,1.5915487321977566,2.1221859117341477,1.5926661080004523
I,8,0.8428414376079826,-1.665040004582799,3.643737093896627,1.6659540324966118,3.0888013294565764,1.066201319638022
I,9,1.321658633907914,-0.7972232720167405,0.5294608785840088,4.5830862342180145,0.6157089430936503,3.9032739197465043
J,0,0.30572461367352,-0.4860532845841961,0.48822836698771505,1.4605270426326113,3.0507463735554112,0.9419059024752858
J,1,-1.385433022661899,-3.483601304806299,3.2258837791652946,0.8849697689171314,4.924423152028473,0.21665993028814975
J,2,0.6633278257663381,-3.274884714609121,4.740800421694649,1.1074259287391055,0.43414593446955224,2.5904115284491236
J,3,0.4342263004478927,-3.202242385419293,2.1600635978194913,2.664056930206318,4.871027224516587,2.1317375569038486
J,4,-0.5977296040743465,-2.668880595179548,3.2216375518166305,2.9627546930808006,0.495681834596075,1.7559986992848096
J,5,1.220114161437087,-0.0739139010636205,2.924318500331102,0.21498730248238102,2.5904978418107563,0.7708396061679661
J,6,0.5946796917874345,-1.499830299862151,0.6807378783308737,3.2408173633869914,0.978840042604679,3.5849264769101237
J,7,1.720314114887734,0.4271472957395265,4.290269847179478,4.349253496658076,3.16319500224063,3.0254324052284103
J,8,-1.151287684172307,-3.960473148530882,1.7355845651533675,1.0185298037607446,4.009166927317729,3.6598591314186146
J,9,-0.9551741467254635,-5.460666568502241,0.3770611042343065,4.700912012079012,3.2393380542162413,3.300088306807275
K,0,0.7478845939878753,-0.6168114593689668,0.5887599595414159,3.4346001813952505,1.543065310397707,1.4716791635379893
K,1,-1.886414847701246,-3.488068121595592,0.8572173948281183,2.8284220124263615,2.527170495702256,4.797258157242942
K,2,-0.3532149039727846,-4.215341864295654,0.42537790010991827,3.6524251864704045,0.6899240263642765,4.405261693789773
K,3,-1.16352717129553,-3.303368621848511,4.08301719903072,4.61374686828623,4.730543154505034,2.1703159912183057
K,4,0.9583424233956721,-1.685755610492922,4.803827088223409,3.2227139087773384,2.2812682653916254,3.755499759711466
K,5,-0.06834281680860665,-0.9430629005100213,4.741501457911531,3.6002712957549354,4.600385172974191,1.8109733939195243
K,6,1.613819578708226,1.159349930409589,3.730437864035721,3.005532220163436,3.7578713911958124,4.552670633928496
K,7,0.6242212529417938,1.20426327539923,1.7371864313236005,1.2750059817513264,4.523988581224927,1.7818697128981889
K,8,-0.8943386419867431,0.4085095494280246,0.5030700128120342,1.9099975379715382,4.9587693503764845,4.208504516880881
K,9,1.389861588956109,1.03112203620694,1.3702363451160957,3.492849093493975,2.4149881356648386,1.627809207663618
L,0,0.9577485722748571,-0.9588422889759974,3.813224995016119,4.845205922296477,2.4401425648658903,3.7337312864703214
L,1,1.411193583009614,1.07341591535275,2.8837568576196184,3.3998622673790604,2.136098254790104,4.566024214352985
L,2,-1.056143931426783,-1.328025487201042,1.7058120464847575,3.596055893833338,3.6124099413962005,1.6855978401521154
L,3,-0.7738121037386219,-2.889509032564087,0.493933189327748,0.9296472967504523,3.6412277282745085,0.3510514064178203
L,4,0.05646827950356031,-2.40449643023014,1.73903394084095,1.3759632570582943,1.1994397222045443,0.8705658233907991
L,5,-1.16011585897969,-3.821649223108488,3.884751727842299,2.358554677818484,0.9901420150395013,0.5426695891706135
L,6,1.483631381468489,-2.061562569169872,3.9480176676913814,1.0240260794983356,1.1155017179466342,1.9086703312772417
L,7,0.31635343250777,-1.177848632422379,0.9885173537730145,2.1686374403489452,1.271650797562482,2.109664721620006
L,8,-2.529177177484294,-2.919756940684874,4.647566440479606,2.1299732767307824,2.110155385380147,1.686369924345099
L,9,-0.1095592204565943,-3.275379365691968,0.7191803215594736,0.6298699974169526,2.803426297086127,4.346147078090181
M,0,-0.5920100832916855,-0.1634696596863264,4.512896725607002,1.8358798432694536,4.354416483695639,3.114302493614732
M,1,0.462239946266674,2.143886945867553,2.891558157536331,2.11965715250515,4.320294132818098,2.1894187567340473
M,2,-0.120419306918729,2.484240619615257,1.0534532659554716,0.4731437061536319,0.645219715172962,2.9468093774446316
M,3,1.844578936280958,5.839116340038229,1.6878920189967785,4.5546945632653895,4.78973532799052,0.760702549875671
M,4,1.709751865424145,6.849243249999549,4.86049200242598,4.3752824642583645,1.5862244046364369,2.221398030311017
M,5,0.8551996965386233,6.735842555686334,0.3934777644001356,2.9902148161074744,2.3742381944902875,1.9372950865624636
M,6,-1.03324546236606,2.624884392958917,3.310605062072915,4.058066295679276,3.727777507359851,3.0159491440739603
M,7,0.340592971007541,3.409109144110572,0.28350643402150466,0.6280984911058958,2.895923024607675,3.6353913250151884
M,8,-0.006953784270827032,2.784639437248537,0.4762596367546415,4.807268684098018,4.0191338880845535,2.6397315583246184
M,9,-1.077920941633962,1.05530888539947,1.2782659093895912,4.390618491410685,0.6695841693759381,2.490479917398682
N,0,0.662936318837499,-1.16097237605753,3.436417544831428,1.4644856628527938,3.9039373111389963,4.66638244043592
N,1,0.932648091166208,-0.8645901897501254,1.6085086571824034,1.8196192947531797,2.6518460453943775,0.36878655916955094
N,2,1.790857035278779,-0.4445736662828977,3.6115494141659985,3.624388502869119,4.306290465441366,1.0787447008666136
N,3,0.816112879617445,-2.3516644690779,0.8163729072296921,2.3593969878086964,2.476601332709967,3.5744889114253042
N,4,-0.3144454607938201,-2.779432908149233,3.237347376530832,3.136676390929823,3.583180635711537,1.622194799165735
N,5,0.5015046034709827,-3.763380375848775,4.361435625861949,3.133505907228431,3.160149630235449,2.245713369557683
N,6,-0.8426118236123286,-4.574771337094899,1.9156682686737372,4.811279254217645,2.072315891381983,3.9767224717145035
N,7,0.5442570672022826,-4.472143987632305,2.4361362647859255,1.7115190065331725,4.821455352617847,1.7651156928619578
N,8,-0.6260473246279207,-5.262327275677403,2.3449578588480673,2.473593032842124,3.486102543409479,2.621610494375608
N,9,-0.6401317358553297,-4.762595550710253,2.918839942166301,1.646204702193995,1.6863501172532214,0.8594331032830178
O,0,-0.2400515172105445,-1.186743457253582,0.876060847769816,4.729161750986662,4.49111752632423,3.984022121831751
O,1,-1.701969591015674,-0.08293519655700354,2.4606337680319745,2.336554746464541,4.216151899602706,2.012704306382952
O,2,-2.661518609052476,-3.954570598139927,4.175860116598819,2.7446173388840216,4.4590204083139975,2.406284531986046
O,3,-0.4763257254017117,-3.305979146129431,2.7976827116585956,2.177872219732856,4.853455506443141,3.3512286270078313
O,4,0.2675477116057129,-1.353845952120595,1.0954311288513832,2.782494493705409,1.3963883090710159,1.1909800005033906
O,5,-0.07716168694053394,-0.2442312780587224,4.5296626091179215,2.615999843221368,2.407278930386717,1.5522516892989904
O,6,-1.629674159003451,-1.505262338278948,4.392132638014718,4.149099055665137,2.65679969268656,0.2804805455142052
O,7,-0.8465871936392767,-1.59232638454958,0.37007417082234684,4.964819715439425,2.853424182453168,0.5499721646427881
O,8,0.5964843699012021,-0.02216677315041782,4.460163175888537,1.584212638269471,1.1436521157416586,2.465914070454912
O,9,0.4662470318995224,0.174119560502439,3.6790362018009812,4.613708534323476,2.481073693222276,3.8083448082193248
P,0,0.6803675113715117,2.495811690243821,1.8755333535700767,0.3034940206555891,1.8813600335957252,3.6760050969187974
P,1,1.57650833815279,4.156379222111832,2.426528536594116,1.870156663106732,3.494073183172077,1.813010124002495
P,2,0.8338091989620515,4.59203566665408,0.8611622815480267,3.3806669720037896,3.629095066413844,2.4166269446521063
P,3,-1.230534015643421,1.362973887319,1.5697686493803569,3.5490147148759528,2.810695240158493,0.9823082694174559
P,4,-0.3201962656144688,1.040575318705828,2.879780068401722,2.373445756737895,2.787663468360742,0.7318159695599957
P,5,-1.553099131568207,-0.360263639540067,0.6743103733054812,4.676711271540644,3.866518460832854,0.3876063986029399
P,6,-0.6109396782361496,-1.15217487879072,0.9902554141091042,1.2431654958072103,4.328674321627754,1.885215735080707
P,7,1.292182711194222,1.260941848838418,0.8338801443755135,2.5550553014432396,2.7271807850867744,0.3978275259460524
P,8,0.4164672058210596,1.110429539391787,2.3217766912947035,0.5841132514456095,3.427397158739076,3.679698004211501
P,9,1.729711240844241,3.263766969372407,0.5162350992115687,3.117969767070186,4.445907461072736,1.9128252401439427
Q,0,-0.837981025246159,0.1160710534706959,1.3354561542477592,2.8245292454731494,4.239196945661081,1.0295481973261815
Q,1,2.205620100935168,5.409826762234328,4.706907506796931,4.227500327867383,3.9383020864809515,2.167181946636274
Q,2,-0.6414705557440008,3.693034390715288,2.7535299309761787,4.6702556081031155,1.5118256325980026,4.480526431413899
Q,3,1.581236251170112,5.556759409127653,2.099209580892268,0.7607126074073325,0.5877358513794236,3.1850940948072473
Q,4,0.3740729077519101,6.281820718628143,4.858066652461749,1.8687671983044563,1.002263580027446,1.7536150501404026
Q,5,0.4219111587042203,5.392628364502103,0.9002415130830255,4.881405526112199,4.898922561002421,3.567728750147211
Q,6,1.901346686026331,7.465770447517232,1.8892324863575916,4.665678772421007,2.1160824109362086,4.3386133583499396
Q,7,-0.8080194274814136,4.460510565286746,2.4485524590099796,2.655449305801019,3.8814518107454314,1.7304350186456157
Q,8,0.9444478371354543,6.740629744624925,0.3915209978038995,1.7923124831921469,1.7514523429445465,3.7266153937019824
Q,9,1.295938057689181,6.951924994454013,4.975941815975968,0.29344061914003294,0.7494856951886215,1.6890176380831885
R,0,-0.4312088679145034,-1.423144473393958,2.1615692366782473,1.221500760790545,2.8952340155228202,1.7336810345551599
R,1,-1.470483168719878,-2.811220962533187,3.882373333690671,1.370537256530495,0.791020243492635,1.12664679594568
R,2,2.547466689281269,0.6783940722043482,2.0216297616403107,2.803811911850939,3.993117164679028,1.5425703764969894
R,3,-0.7619921102623559,-1.268778507831189,1.5828895472613842,2.3973630439769855,4.663540269694404,3.144286948252982
R,4,-0.215922793773846,-2.165129000234043,0.9721805517519369,2.2304776372356963,1.6225179227586894,3.863912846114494
R,5,1.045238370659258,-1.166189272290233,4.210335667266936,0.97313078314811,0.7925834819352702,1.20955970359022
R,6,-1.196974960116186,-3.316021615330532,1.1201636697784245,3.6076634715874585,1.9786771159695198,3.258096421623824
R,7,-0.09759595925122244,-0.7289117997509564,0.25304566036944787,1.5112701418575285,0.42179506226892194,4.99416834764787
R,8,-0.02945999883252848,-1.509075641224795,1.9292536317313438,4.647911939215911,1.1845781638629698,1.115053485678381
R,9,-1.377268004822188,-1.657408973505699,4.1504748084577425,2.2186210458322377,3.8338002938975344,2.9286943974053234
S,0,-0.183171035044034,0.3873918599650625,0.533164775393676,4.888951776085233,2.852668664077276,1.3943602702925129
S,1,-0.2472283609255781,-0.625423018890876,0.43130172449011894,3.4069031917410277,4.34215785400185,1.8084665482751205
S,2,-0.2729292514315288,-0.275093317339961,4.695362799841307,1.291829769445834,1.0261815280137643,4.7677527605410575
S,3,-1.151449553530373,0.02224575043499,3.435604943578738,0.646343539822903,3.3301682577909992,1.7966999489739992
S,4,1.500047288660859,1.349582550455892,3.3751131536979853,0.9993656599437055,2.52135846758072,3.8028247517325524
S,5,0.7000946268746894,2.887396781976832,4.769917180767182,1.8977625844550277,4.719114201079174,0.3334507507928306
S,6,1.941909814152673,4.631939917642619,1.8386982627904733,2.7567946895497384,4.13573996199731,1.207862933461414
S,7,0.1994211771487199,4.182074351315393,1.531269173901718,4.053055775654724,0.319858301662787,1.133925970716867
S,8,-1.109840367827262,1.486174148606946,1.7146030946808206,2.8717506170406195,1.4631963668494286,2.0346842312953792
S,9,-0.2707403036355836,-0.08027159717326937,0.9949514730132683,3.4996335506324443,1.5844324846665752,0.6349357726138548
T,0,-0.5225809290096168,-2.835515141132853,2.229463166837342,1.7205225623179936,0.7765357736712424,1.4963361303014102
T,1,-1.079640987657998,-4.172643726701755,0.44690238843524915,1.0842223932843207,1.0497474065867818,0.6849680739955526
T,2,1.742677615553673,-2.367520222608123,4.724702878658628,3.7497090429278255,2.703517571435824,0.7567404364844721
T,3,-1.70805592527422,-6.762391071107063,1.0986540856483022,4.474631320477141,0.9739332189339662,2.3291017296204246
T,4,-1.844322985601444,-7.344869025319507,2.5927385396418963,2.930280447698905,3.268949664126379,1.6503886426374788
T,5,1.407210666618925,-4.926926449135744,1.939341193422189,2.8992846205816187,1.7638789657457594,1.798753877187043
T,6,-0.643070143970399,-5.552019033535682,2.740834448873932,2.7943217448508575,3.0105936004556253,4.117205896963535
T,7,0.03781302689231514,-3.813549952154043,0.5272536358654261,3.6311171485383475,4.670942118291374,0.20050126739559604
T,8,-1.554497549904539,-4.91381072952755,4.64568156977634,4.453921836705867,4.240101942169307,3.286964210699892
T,9,2.396037440637439,-1.525127369688047,4.248606241560211,1.2807724427159062,3.644473208556633,1.3923086719428295
U,0,-1.397460847384804,-3.725885402571099,1.1251101297650798,1.4093748756897109,3.7521849832313214,4.58700812516959
U,1,0.5271882269591124,-3.268259371781468,3.601677277386058,2.3892277074655595,1.3653553041443298,4.325495818446345
U,2,1.7301535198042,-1.333722617011025,3.7086030424227654,0.9781529098836155,1.1375410194313966,2.9915519853085453
U,3,1.077563657639427,-1.018445399135436,2.8342084130489202,1.4454078557149654,1.9950854446122812,3.367099326492308
U,4,-0.6057251087065582,-4.579745124188265,3.1502617655458187,4.425176311080161,1.2875250488634884,4.527160081887904
U,5,-1.828503897058607,-6.856282474015249,0.707490370519507,4.367444439400585,1.9590829967063725,1.0357830919759805
U,6,-0.9823071884921821,-7.636736144965716,1.8475086203787656,1.3761952867798084,0.8525189632244481,3.3669644809009918
U,7,0.4324276055806858,-6.138801271751576,3.0510370320395275,4.771948510477515,4.042498577609127,3.0430029492255475
U,8,-0.4439972924797298,-5.74408124633322,3.318016851124859,2.8088770964596965,3.2484849436732617,1.462937218100203
U,9,-0.2160868770141004,-6.850167127749972,1.5811033672183192,2.8564234311325323,3.924973784902725,2.389382808290947
V,0,0.7156626657736106,1.485143022317526,3.7310346871729876,0.3499570455384774,4.099894281427462,4.359807706655721
V,1,-0.04746078027796652,-0.3220357672062941,2.2663066733145194,2.3393148529219676,2.2324234445356947,3.234587310785504
V,2,-0.5052068549117384,1.689332437330423,0.9998283569382398,1.0474839960499636,1.0282503064276536,2.91235876741269
V,3,1.940458934640607,2.898366745215746,3.695422555605435,2.3096723916378985,4.277157111943793,2.934602230468012
V,4,0.795411314476379,3.275987414336748,2.5297675862962294,4.15075449046154,4.611939961208421,4.4281889593800035
V,5,-0.1565390106630946,2.375485901865212,2.3882520089983243,2.0167628471660857,3.2636789371385766,1.563982948521792
V,6,1.662550370583348,4.74613378838092,4.310666742870339,4.101702768918988,2.3235689451858383,3.9260474558869016
V,7,0.9466545513012841,1.6122718484539,2.698916458723289,0.6696063723523012,2.787201338918083,3.6790860618482935
V,8,-1.447025272219824,0.6379069247522718,3.5627497814767133,1.5802532720179836,3.2537464152380413,1.0575210898544438
V,9,-0.2781720212402026,0.899162156143203,3.884331798547052,2.6596749725767426,0.8098753607441307,3.6204125484116436
W,0,-2.60524985366917,-2.543396564175089,2.448365222518674,1.7254668434406435,4.398508598880273,0.39634005166536357
W,1,1.055764805465841,1.039240157855181,0.35237810131691316,3.6715592289430066,0.3324829849022185,2.5530349154796403
W,2,-0.07827048750274485,-0.3319620477929289,2.0891462876191387,3.379595637749643,4.018800359515359,1.1637576562105505
W,3,0.3467359731750712,0.8444474334518902,1.7470642920791957,4.453719059257952,1.0688494677524827,3.1706819677976474
W,4,-0.4764071766452681,0.4762352138129325,3.808680383122064,4.841912200366813,3.2852096640619934,2.2141153906268927
W,5,-1.418754889920567,0.406696175238751,2.5610370536832163,3.978124140148723,1.4554088788042683,1.5604181635033978
W,6,0.03993914102301599,-0.3967803604639126,4.4367669067246425,2.9444712360120193,2.6470837425149902,3.681071522845593
W,7,1.088950034353446,-0.1054373815674206,3.8038292796098236,2.752839417889054,1.7069972333008203,2.1266133819633866
W,8,-0.04298350199473278,0.9928603832930895,3.0433514542873703,4.157252316331283,3.5577653286449658,2.363861106632241
W,9,0.6527205831882001,1.537653711208454,3.645811736181235,3.663828753478676,3.642136949379567,0.3495906322200824
X,0,-2.34061298675843,-2.23891504628508,0.8782022376492111,1.243632371473731,4.434147390548051,3.407310531174306
X,1,0.1875605564608787,-0.5540929072671924,1.486212411891147,2.145137856769718,4.099850643460699,0.5513904272980685
X,2,-0.2001909708206266,1.072286822629667,3.26922891502088,4.01750798446534,4.525089498945852,0.2951520876236756
X,3,-0.3435358398296198,2.384820333059116,1.4031642265569875,3.113969182589949,4.48100516304146,2.2027382462801017
X,4,-1.099978967812608,1.050191062190851,4.370684963375322,0.6872901388331454,4.881014034927058,4.527831868087383
X,5,-1.850739576941481,-2.586220324257192,3.6846407252410294,1.7400545854421219,1.113059489308273,4.62403339265118
X,6,0.644044908561052,0.6652396078299826,4.744342050327135,1.0970617298517658,4.991399377622282,2.9138703788545426
X,7,-1.922323546167506,-1.180523072381568,4.233138916285561,2.4785733844848097,4.190284638931983,0.9003663699759796
X,8,-1.405784730629059,-2.671767736256176,0.4714694125955335,0.941238599765128,1.5165543555410836,2.818551790963202
X,9,-1.457634740491218,-4.422981669332398,4.238680602480529,2.0564545991885166,4.540306420151629,1.6736024069435753
Y,0,-0.6920487944329886,-1.113061064318399,2.2531684291372263,2.1007211322703543,0.27875560603622224,1.3429005862617063
Y,1,1.8609739268775,-0.4238429356538216,1.1447304283943884,3.902851290640551,0.48755283118654624,3.923273317814812
Y,2,-0.9663236704174674,-2.626423967408268,4.5552500539168435,0.35879414576757596,3.718100539811143,1.194163328598491
Y,3,0.02507526784789038,-1.540172692173636,4.51936691378918,4.000669003439402,4.37972100953382,1.5084850695276597
Y,4,-0.6596456083109616,-2.187898307899627,1.7587356186804257,3.638866817989477,1.8667099374500502,3.2016949510484296
Y,5,2.606630108499076,1.015462255811652,0.9141683314168243,3.880436805453516,0.8416768849417462,3.2489708003467244
Y,6,-0.1434625074840167,-2.271631013636968,3.838254875086356,2.0339324859146815,3.9127824740613253,0.8725785945610269
Y,7,-0.9538673182206239,-3.534025975682392,3.630071533520953,4.032687808498915,1.7656470845750865,0.20406902124396195
