Country,Year,Growth,Capital
6,5,0.1298928264832012,0.9908490286232008
6,6,-0.03133142207690542,-1.424549131352161
6,7,-2.47607632980695,-2.563354748570102
6,8,-2.934760288528304,-1.067171845443892
6,9,-1.388326185104041,-0.7484787681339424
6,10,-1.003507864116753,0.2041254405318397
6,11,0.3642531376478553,-1.268832325418408
6,12,0.02930380956675801,-0.1585308718534065
6,13,-1.69077646993207,-3.000183775985322
6,14,-0.6408006838749555,0.1894621352710095
6,15,-0.5593302880911726,-0.8690219632753917
6,16,0.6428225861378505,0.1412583066509751
6,17,-0.05294165869692371,-0.760396376018542
6,18,-0.6202782435969391,-0.3100392222804483
6,19,-0.9910886292569693,-0.5172908977160445
6,20,-0.173447466353137,0.1978353066716013
7,1,-2.386231763173019,1.89953217308933
7,2,-2.320701920372092,-1.055858550417768
7,3,1.343913163180102,0.6707179096361222
7,4,0.6255497079328662,-2.253039151594792
7,5,3.345238028519682,0.509090572386262
7,6,2.147256002237914,-0.5276388449178832
7,7,-0.4082463258511499,-2.060332844614334
7,8,-3.463839176523584,-1.230234872971492
7,9,-2.403485090759335,-1.394325323327287
7,10,-2.809170035784799,0.01386667425654198
7,11,-3.215028694213431,-0.8758460428811007
7,12,-4.471422015242929,-1.455371535660805
7,13,-0.2285658897263398,-2.144084207410383
7,14,-1.121243429197257,0.5168826264550914
7,15,2.416175362556871,0.5695871218633661
7,16,2.200294730240453,-0.9107991186176427
7,17,1.771904177975526,-1.436203507582568
7,18,0.1564631710743544,-1.017846378070493
7,19,-0.622246590175195,-0.8446254685723541
7,20,-0.3852572780385753,-1.643751081898642
8,1,-3.666114567432176,-0.07445772128397604
8,2,-2.099440319161061,-1.910659553759717
8,3,-2.058654111251922,-2.034121708537647
8,4,0.8624061265732789,0.2049529557244956
8,5,-2.98408089967149,-1.152881472878555
8,6,-2.639794089866939,-0.6034516755205822
8,7,-3.450885240362054,-0.6865750812991644
8,8,-1.401692748756453,-0.8155035742217777
8,9,-3.539502022774827,-1.640963855284791
8,10,-5.618134789368241,-0.9145928155614735
8,11,-3.183081574627165,-1.778226484661785
8,12,-2.81169005907299,-1.226837462563188
8,13,0.07622409590921353,-1.700043765843541
8,14,0.7574265493126295,-1.881385540680594
8,15,-0.0962673933593573,-0.7332596653528869
8,16,-1.117119246992647,-1.735783062731378
8,17,-1.90400096924892,-1.703515489765799
8,18,-3.232926979534415,-3.444022083651983
8,19,-0.2519405850211627,-0.8497594609314102
8,20,-3.522729575630277,-0.5824137351333643
9,1,-0.7522484928614686,0.07711285067500395
9,2,-2.38954366427557,-2.920481176037575
9,3,-3.846805873110561,-1.557137618002339
9,4,-3.740792226921223,-2.400574034236416
9,5,-2.193545403441266,0.9015090220336888
9,6,-0.4400988885066833,0.7706345536384102
9,7,-2.537593013407752,-1.610698093501302
9,8,2.836777189483869,1.992453859103446
9,9,0.01868443523433383,0.3941545645349341
9,10,0.2372103989186355,-0.2487635629776899
9,11,-2.953681279361811,-3.411720153113866
9,12,1.137254981965241,1.895638133544823
9,13,-6.488221482797822,-3.022934989236689
9,14,-2.829779236526483,-2.784419386437357
9,15,-0.9903890333539358,0.350981476448602
9,16,-0.5366605128286027,1.578996710723905
9,17,-1.23089736823361,0.3964329254360567
9,18,-0.5411244260988165,-0.08760149206008783
9,19,0.7444987921189408,-0.3770220069611778
9,20,-1.857737972352487,0.7188241347563786
10,1,-3.647213039934526,-0.9299652134568781
10,2,-1.584768808020236,-1.268142346765509
10,3,-1.489631355876887,-1.095270983939414
10,4,-1.8967374256106,-1.474557137936096
10,5,-1.594744207440759,-1.736665791539065
10,6,-2.465032497103703,-1.179875229996326
10,7,-1.218456354825175,-1.689608270903145
10,8,-2.641177169156194,-1.217855942428028
10,9,-1.256372911182659,-0.4346038002204267
10,10,-0.0836443745191424,1.475718827563608
10,11,-2.001316577630528,-2.280678217806803
10,12,-4.600995169979917,-2.575979413183673
10,13,-2.300550148528081,-2.532516565383024
10,14,0.6118488024692784,0.6298167036151769
10,15,-0.5394376683069978,-2.286135518089445
10,16,1.652002715445482,-0.03251088472997665
10,17,4.707865251002344,-0.1210110735566972
10,18,0.6204137189645456,-2.015970848379118
10,19,-0.3726636585833822,-1.213665263999865
10,20,3.204871815833687,0.6829332045459326
11,1,1.729975290418411,2.426311932749359
11,2,2.809080250031654,2.695136583086015
11,3,0.162461362266125,0.04498134623435439
11,4,-0.4831675476334613,0.7302346617098086
11,5,-1.754164479764817,0.3105513485319688
11,6,0.3904243737408215,0.6311559391917175
11,7,0.5789455283803655,0.9657568627512739
11,8,-0.1272245180758815,0.4189716376575695
11,9,-0.6292810655670624,0.649009519702327
11,10,1.471519511795374,1.36699375481403
11,11,-4.998213173803324,-0.611176763796258
11,12,-0.632008440354543,1.565966038577688
11,13,-1.51219620699213,-0.8390941510814174
11,14,-4.541670091801464,-0.9255376708862258
11,15,-0.1223011395090549,0.8341490160964494
11,16,-0.6761353877083744,-0.789995549319321
11,17,-0.07763992550758657,0.00956939238175087
11,18,0.160208013306413,0.3085985193304331
11,19,-2.888408689571825,1.083347345292198
11,20,1.284893548949748,1.309334936943108
12,1,-5.163737163695934,0.7238772540651238
12,2,-4.029463813561662,-0.5171176597259634
12,3,-3.286839649537185,-1.127913598791875
12,4,-2.342020636023717,-2.379871278603665
12,5,-1.279138440454319,0.1267472666686194
12,6,-1.964248902817343,-0.7270302056243856
12,7,0.5726922563264694,-1.279170384726702
12,8,-3.595535602928866,-1.522568002207251
12,9,-2.239958477882406,-1.360211270541362
12,10,-4.765316519148518,-1.13805299038916
12,11,-6.315463476508103,-1.414578595056908
12,12,-1.283622833081587,0.9870859442032333
12,13,-1.952309059962843,-3.334581762297641
12,14,-4.719169812267907,-3.081900134250398
12,15,-2.185623145564433,0.4702632750393787
12,16,-0.002976450922970442,-1.399397469660426
12,17,0.4933877300971374,-1.98623072862757
12,18,1.355513606847991,0.05907597839043732
12,19,-0.4521693049850148,-1.906709985256519
12,20,1.168828792608882,1.362100192629816
13,1,0.3077437890061145,1.508473724402329
13,2,1.781638655930825,0.1812079765673533
13,3,0.5118561140912228,0.07485944450882553
13,4,-1.238333641506127,-1.527999852935939
13,5,-2.863406854340148,-0.7750660254271752
13,6,-2.035874048868311,0.1759592412459923
13,7,-2.317082650608388,-1.038677048045209
13,8,2.829792688883646,1.479925456241046
13,9,1.177687618975837,0.03592585564350792
13,10,3.40499205954194,0.9435074330426666
13,11,2.751640024686346,-0.116871343110964
13,12,2.505626470985234,0.910731244901323
13,13,1.423737695755064,-1.319779137307469
13,14,-0.7237227497933879,-2.303290760974395
13,15,-1.413487566677087,-0.13933917734648
13,16,-2.423572050204815,-1.37955076294528
13,17,-3.263410825279331,-1.383894748362302
13,18,-3.179735429405033,0.06741523310456243
13,19,0.2507259788439075,0.3990685492690885
13,20,0.6315886587724109,0.01924197917404925
14,1,2.339341433093267,1.808510390629208
14,2,2.453939268519885,-1.356632664431134
14,3,1.325943533045249,-1.774730639403884
14,4,0.9782529413631881,-1.11921458390861
14,5,-2.084126974469147,-0.9490466462963492
14,6,-2.316110569998197,-0.7307664707002397
14,7,-1.263892226436256,-0.2645161865356039
14,8,0.8443958590113427,0.656967376660907
14,9,-0.7788344673493355,-0.5375599218335533
14,10,2.417413804776871,1.515242015917454
14,11,1.826299432903167,-2.092359438042539
14,12,2.823284607735077,-0.6273197839943772
14,13,-1.583631916828895,-2.388540728744638
14,14,-3.917188581761784,-3.043913142222266
14,15,-3.190199224755664,-0.792625527072478
14,16,-2.295565102273,-1.020859089667392
14,17,-1.418972616286685,0.4872539644989291
14,18,0.674561653546716,-0.05905481322641037
14,19,-0.5623027496441383,-2.034319058624409
14,20,0.5526912879007175,1.681145256641519
15,1,-3.66088527973759,1.765895553766672
15,2,-1.895484029603832,-2.118254811589575
15,3,-0.9482938301565673,-0.7214922641326731
15,4,-2.244038152990956,-2.530940371438788
15,5,-1.052919432258159,-0.3709504816556199
15,6,-0.5465226587585601,-0.3716983439881735
15,7,-2.948396194156426,-2.634553890215554
15,8,-0.1077287785417265,0.8078830822298422
15,9,-1.664876631684469,-1.419076825241175
15,10,-2.717138605737736,-0.8310589424699144
15,11,-1.531322919485941,-0.8086195669958163
15,12,0.5272408160076214,0.6564585843963306
15,13,-1.936185065637776,-2.746058667437956
15,14,-2.891383900037824,-1.17421511561896
15,15,-3.090470631886959,-0.3396467812169313
15,16,-0.6787314997455944,-0.2645244143386898
15,17,-1.343351052237904,-0.9082726637837024
15,18,-1.047753422041136,-1.115412777182236
15,19,-3.262515689843968,-1.896240895261649
15,20,-3.714932603880153,-0.1453218669640202
16,1,3.991577689472974,2.067302336813415
16,2,6.303094703632281,1.619707172990914
16,3,2.067208674165144,-0.02323958154920616
16,4,0.987741452288594,0.3494652354301618
16,5,-1.603078137938649,-0.8283219862402147
16,6,0.3823446959329779,1.16370224151277
16,7,-2.410663325234051,-0.1351143333187821
16,8,2.099436708950091,1.700325729448345
16,9,-1.602923010332169,1.574352809117437
16,10,5.134585601860354,3.640209142558892
16,11,5.374856214474104,0.6418964149826277
16,12,5.417603130504219,0.9050695575455933
16,13,-0.2280457275823127,-0.4644005408864115
16,14,0.719037264165302,-0.5176092522818082
16,15,-0.8124201702716064,0.6414725679099983
16,16,-4.037280022298013,-0.1815794257450519
16,17,-5.440096148125817,0.1551987632044982
16,18,-0.8549615745379691,1.640664603504858
16,19,-1.7760866484286,-1.00374123389676
16,20,-0.9221163814708353,1.979864817114462
17,1,-0.0564422685686643,1.989273686440942
17,2,-1.350569685068085,-1.073784409364801
17,3,-3.943560824839296,-3.277157599304215
17,4,-2.206158918217375,-0.416374746655838
17,5,-1.071793344274543,-1.462146507033945
17,6,-1.929865731832621,-0.516028000985727
17,7,-0.1403839529106119,-0.7768796007319065
17,8,-2.040857335310128,-0.2557944494391391
17,9,-0.7150920412595635,-0.06447128829496285
17,10,-1.050231596848556,-0.5457307330162531
17,11,-0.9160991175002233,-0.5855208230415527
17,12,-1.464557450409448,-0.8411632996071781
17,13,-1.159644506718151,-1.080864224562932
17,14,-1.907400192762981,-0.7099653384447542
17,15,-1.995809119248332,-1.793339840582976
17,16,-0.05169973382617221,0.03891423758232215
17,17,0.5747712313415572,-1.710115521165852
17,18,-2.191615438680194,-0.02976499680864453
17,19,-2.405146902070979,-0.7908012182024655
17,20,0.7051988048696021,1.517280069793851
18,1,-3.196499780583013,-0.1876697386048645
18,2,-4.357733558295429,-0.7000541101268966
18,3,-5.250928289969689,-2.27275371940818
18,4,-3.075417943040477,-0.1672857522036565
18,5,-0.3688491801412784,-0.5079238602325187
18,6,-2.042840042348709,-1.546591510233496
18,7,-2.844561140337968,-1.081614300437784
18,8,-3.302250342927167,-0.8619958268957881
18,9,-1.393191189835872,-0.1182938871018213
18,10,-0.8054837336056644,1.566660791489735
18,11,-4.411467582104626,-2.63734438295038
18,12,-4.799886255011411,-0.1301358349628431
18,13,-5.112747420445667,-1.643352793104075
18,14,-3.711988824278107,-0.3175380380943412
18,15,-1.212094972813753,-0.3082498023876907
18,16,-0.02507441525191628,-1.462582502418529
18,17,-0.291031330220783,-1.156751303805421
18,18,-2.064749299759518,-1.297393943980278
18,19,-1.71809235557924,0.2543733149077929
18,20,2.193319802209161,0.03686274958367151
19,1,-0.4423856483691377,-0.1038334802804272
19,2,-2.517095805883689,0.4821084596077168
19,3,-4.715186764279224,-2.637924072637252
19,4,-2.613303548973547,-0.6844414377868511
19,5,-0.931312127359203,-0.2660351906276373
19,6,-1.710361930744148,-1.435914115348804
19,7,0.239200845873444,-0.0561938188271851
19,8,-0.6519529846798937,-1.036139831407751
19,9,2.608978165528606,-0.8250286637447382
19,10,-0.3813625595612788,-0.1897217112657819
19,11,-1.536121248012841,-1.572734550278776
19,12,-0.6692381845076898,-0.1106075364540716
19,13,0.9530486200241782,-1.365985172488815
19,14,-6.063252811937113,-3.413663983286581
19,15,-1.295218042672197,0.1066399167491792
19,16,-1.56205207453883,-3.049359054218977
19,17,1.207184118621768,-0.4814050593007393
19,18,0.4026895382424336,-0.05091684585279932
19,19,-2.268369568934901,-2.588854149409597
19,20,-0.5556248469703984,-1.071517082546449
20,1,-4.029314814603709,-1.127165122889555
20,2,-0.8793861030652403,-0.2355513189614048
20,3,-0.9380240690673074,-2.207289408697721
20,4,0.07024342940956663,-1.054607889362847
20,5,2.329569615281052,1.117206019002215
20,6,-1.349157474916667,-1.374937639935726
20,7,-5.901421154715563,-3.669205783714987
20,8,-2.868741779942734,-0.7623566807660527
20,9,-2.086099370258962,0.2969781998968324
20,10,0.5457680824219919,1.818044762106448
20,11,-1.408484496524545,-2.358234545337789
20,12,0.1086852997093214,-0.1149757284544755
20,13,-2.469340148196806,-2.315043491898225
20,14,-0.1287852227629805,-1.461339506429679
20,15,2.185389402906571,1.756383878810918
20,16,-2.077879824670181,-2.5800965366556
20,17,-3.589436236350472,-0.9504707442249665
20,18,-0.9987947685071294,-0.4001879529920928
20,19,-0.2826107857273831,-0.1023605363321951
20,20,-3.115405860215117,-0.2529787831981122
21,1,2.371357888447671,2.673124049821259
21,2,1.836002651752874,0.7914095918419796
21,3,2.108469489643973,1.074946825624072
21,4,0.630990716810881,0.4350289308344117
21,5,0.4157781324021562,0.415151393901168
21,6,2.831608349403117,1.635177027074469
21,7,2.100351202920612,-0.1448596831103734
21,8,0.0657294078149478,-0.3376472730063157
21,9,0.9541795629263554,0.05353143806184144
21,10,1.406856906485755,0.1353745001867488
21,11,-0.4968896268918123,-0.7832833887524095
21,12,-0.2834151450677934,0.264386214700829
21,13,-3.872861751736757,-1.621573119010789
21,14,-4.363902905897535,-0.6427728446572402
21,15,-3.915465942931732,-1.760994298052559
21,16,0.2356755621900335,0.1567473362198361
21,17,-0.8414194415615993,-0.1824250932499719
21,18,-0.8864267321274458,-0.6643899187183727
21,19,-0.8825425814989558,0.4916786442682067
21,20,2.242075751996443,1.607188038064895
22,1,0.5849471218798147,2.060319067180093
22,2,0.7832871823016921,-0.7635469459524465
22,3,1.834474746714778,-0.3867951155031366
22,4,-2.021776753700529,-1.039790088880603
22,5,-0.07634322027426466,-0.3342278838222417
22,6,-0.6214052271708306,-0.6810252884349958
22,7,-2.950354032704904,-3.220449001719198
22,8,-2.49042799687656,-0.2533452035463571
22,9,-1.60579848122683,0.9760531185240903
22,10,0.9156954510440443,1.143199127653335
22,11,-0.2208747028728306,0.1939989512316876
22,12,-0.4158172259719375,0.9817421876411095
22,13,-2.579130546332165,-1.403789026630845
22,14,-1.475854391070418,-0.8007890271940594
22,15,-1.734208048263401,-1.148324946114578
22,16,-0.901295468329713,-1.035912646761607
22,17,0.3133275826055919,-0.2311528384225097
22,18,0.6287897138102062,0.693289729937179
22,19,-0.7051503569184105,-0.970306719426653
22,20,-1.339322209131635,-0.4438647839945303
23,1,-0.435949150472266,0.7570897334295452
23,2,-1.511043605592051,-1.497365610251363
23,3,-1.689648133041569,-0.9952058398575098
23,4,-2.916539975347836,-1.235561312599033
23,5,-4.228847151729707,-1.844438054555197
23,6,-4.284523287328149,-1.562675514112618
23,7,-3.580020627059469,-1.570582658573085
23,8,-1.014164421572278,0.5391469997428309
23,9,-3.143227431572747,-2.576609203622054
23,10,-5.133044021684278,-2.141348650733001
23,11,-3.408166842856513,-1.49744480251527
23,12,-2.501524968196519,-1.094307942701394
23,13,-2.373418072912083,-2.209912063614178
23,14,-1.05970229563395,-1.644958647083458
23,15,-0.893731427294771,-1.644682415707337
23,16,-0.6104485720025208,-0.120783462524779
23,17,-1.571185392038196,-3.33863507706247
23,18,-1.100200959497872,-2.229898842404187
23,19,-1.770352402774104,-1.824922314287004
23,20,-6.102059472656264,-2.527671440689589
24,1,6.353607424300638,3.520386931417193
24,2,4.499580373927846,-0.3104612326620197
24,3,1.76995818077953,0.4491156933344845
24,4,0.9298760718607584,-1.723223577200942
24,5,-1.616546195213131,-1.04940889342155
24,6,-0.5062759395051397,0.8807573636752924
24,7,1.760543702757829,1.209101901711525
24,8,2.367223353436816,0.7431650240439358
24,9,1.278625679635691,-0.2531353314806754
24,10,1.384693183316782,0.7228928474534256
24,11,1.647541652863657,-1.515188550710872
24,12,2.961334630034147,0.8567445088085872
24,13,1.091130316815253,-0.1034958386505447
24,14,2.115578860265577,-0.9435773508144065
24,15,-1.74334629649488,-0.4940974818214007
24,16,-1.583304173334686,0.05265615553581965
24,17,-4.382740424077738,-0.7770260076159179
24,18,-2.97231892106703,-0.07010960523913087
24,19,-0.1691765037982086,1.775479062039191
24,20,-0.3352345199063023,0.2659164967292133
25,1,-2.971340609343226,1.055762644642086
25,2,-4.691282580706428,-1.614738665574974
25,3,-5.257091345743342,-1.954302988502009
25,4,-4.330075758049876,-1.403750862368454
25,5,-2.861785580605686,-2.188171115993044
25,6,-3.678255969848712,-1.685426703616971
25,7,-1.211316835292492,-0.6035935043946368
25,8,-4.61835935008107,-1.769195020427081
25,9,0.7689537319248922,-0.2817174605750095
25,10,0.5695328417497589,0.1782400743573224
25,11,-6.082439541721358,-2.998540206058451
25,12,-6.527636748434738,-1.433288130409135
25,13,-0.4536108830933289,-0.7996721584532818
25,14,-3.24562449655866,-2.480605209647708
25,15,-1.776372993861543,-1.496412256897987
25,16,0.21203532557312,-0.7591138413910327
25,17,0.8579994708394713,-0.5648684228194274
25,18,-1.911478646031578,-1.263468537184504
25,19,-2.612058593167652,-1.929705582345667
25,20,2.873393281668731,0.9273593986470172
26,1,0.3454704689143001,2.08612635869266
26,2,0.8618935467565007,-0.02732537968565613
26,3,-0.1675683390201794,-0.107364283961223
26,4,-0.5191600634478664,-1.284726345137684
26,5,-3.820269586616052,-2.57505631961511
26,6,0.3677334240370806,1.176762914408286
26,7,-0.8415409384329489,-1.082592465973169
26,8,-1.511313724828559,-0.8039649719251698
26,9,0.2998677004659285,0.4246607278161478
26,10,0.5378227263280883,0.002847918970617092
26,11,-2.489242005775104,0.4664146841651426
26,12,-2.450326392196448,0.5404942488895931
26,13,-1.117615193108878,-0.6310004609138011
26,14,-5.771743359779016,-2.186183612322186
26,15,-1.953066506203069,0.8591477681841764
26,16,-0.5209494919632766,-0.2807124260226977
26,17,-1.889678559965558,-1.03832429396185
26,18,-2.093097992020817,-0.1893294064113822
26,19,-3.820790060478778,-2.42921884316597
26,20,0.3585990811723488,0.592854125815556
27,1,3.763534650650028,2.203951882023201
27,2,4.38270477927027,1.087509894115722
27,3,2.365948835776764,-1.724051638420221
27,4,-2.71777241802522,-1.678318023706152
27,5,-0.7680729371622675,0.5938243668778516
27,6,-0.9775863207045358,0.3489818132584535
27,7,-2.854684064807922,-0.05440243494702601
27,8,-0.2999007343036267,0.397276308296663
27,9,-2.400447450552188,0.1197540366085136
27,10,-2.089768482659939,-0.9337352696431209
27,11,0.9943094827831376,0.4516723065181845
27,12,3.72240793692866,1.090954591518885
27,13,-2.0890189105157,-1.546084228404091
27,14,-0.04392684664318336,-0.8658285511572982
27,15,-2.916076789588211,-1.886027419979731
27,16,-1.913577233036321,-0.02983190146050352
27,17,-2.203494912733948,-0.09911341322328793
27,18,-2.440196306968193,-0.397032590974729
27,19,-1.527292992272366,0.4692460493810684
27,20,-3.271906309162838,-0.15199961686684
28,1,3.886385788455652,1.793076094048067
28,2,4.075293998390758,2.282718558449086
28,3,3.945657544940669,2.404771197530931
28,4,0.2709613436643386,-0.5137091139366157
28,5,-1.294011227310671,0.04036844066438927
28,6,0.8091344592567979,1.950837065951228
28,7,-1.138090108029626,0.0207533165625563
28,8,0.672036073865078,1.025038550502548
28,9,2.048921156278626,0.7682092127613998
28,10,3.028126501897643,-0.513173620991074
28,11,2.180661030575576,0.4042795303411191
28,12,2.093217544935642,0.2453995015655572
28,13,-3.380766489701972,-0.7960536301972152
28,14,-1.770442646888612,1.635043078663998
28,15,-1.966890552318573,-0.5976641351646449
28,16,-0.9653789487003536,1.282881205808259
28,17,-1.025052703917409,0.06362889126937965
28,18,0.05905160155627898,0.3991609340673679
28,19,0.6994338760706491,1.149027262100897
28,20,3.718160921682152,1.535891585220611
29,1,0.4141700634275594,-0.7424011677739989
29,2,-3.189657692288587,-2.871938503240257
29,3,-1.549839145275791,0.7278662493915942
29,4,-0.9728008257475294,-0.9127931191253651
29,5,-2.135520731293067,-1.833721925646398
29,6,-0.829968230529242,0.07052349475085973
29,7,-2.995503126988762,-3.783218543007808
29,8,-3.558893756005256,-0.4815294953110539
29,9,-1.619513494809781,-0.4847128052809265
29,10,-1.291583515210625,0.7754149044014107
29,11,-1.138436102935993,-2.151133446200182
29,12,-1.30597385612349,-0.5345403333099111
29,13,-3.608778627583877,-2.783710204200032
29,14,-2.393570275049143,-1.1085599394735
29,15,-4.730963121060434,-1.791858333591414
29,16,-4.139743544853437,-1.49377959044294
29,17,-5.062922654046916,-2.208578343532042
29,18,-1.483143979103676,-0.225297425956142
29,19,0.3335694531558138,-0.3382482876371502
29,20,0.475863266501072,-0.5941350496486945
30,1,4.813422241974851,2.775707913088571
30,2,3.929095410453445,1.024661798074195
30,3,2.806621053271672,0.168346930749061
30,4,1.627679545902491,1.335671077507123
30,5,1.652279071594647,0.6719528309893534
30,6,-0.6857355052584754,-0.09757427274525798
30,7,-0.9708881062934652,1.483518394934148
30,8,1.306351236811195,1.440617499430701
30,9,1.269940106601076,-0.02795877045260592
30,10,2.188887131464926,0.5992710262642256
30,11,1.825662963459704,0.3869572800330049
30,12,2.812744643099056,1.070576529354203
30,13,-0.01805238189506397,-0.43337408370935
30,14,-0.9015020922960872,0.174984207094956
30,15,1.878646463054276,2.031064592147879
30,16,0.155275452174982,1.213483629752054
30,17,1.104209854205102,0.2054918713230993
30,18,1.133019270002463,1.292496141787572
30,19,-2.177979333993893,-1.001604079021467
30,20,0.7504822621448948,1.266031799055416
31,1,-1.102089019182055,0.06869735816983513
31,2,-0.9400046794603863,-0.99429624949304
31,3,-1.135177763654489,-0.9406078713254461
31,4,-1.869579586410207,-1.195105738615629
31,5,-1.026082079154635,-0.3897708849191243
31,6,1.872927159090507,1.209059532741981
31,7,1.408571564260796,0.1760942659642712
31,8,-1.041523594413416,-1.555325853057248
31,9,0.5504657578046959,0.05133435446441004
31,10,2.755745704587757,1.421876426681363
31,11,3.0505088420932,-0.5086306309360693
31,12,0.8356611836474219,0.7125512727550698
31,13,2.498716315227247,0.3957832098426937
31,14,2.503764240149091,-0.09843580675846253
31,15,-0.07681419826056712,-0.405405073304288
31,16,0.4571095567087086,0.201208065084407
31,17,0.5448841636022945,-0.8260767733625489
31,18,-0.9860524979949076,-0.6107322822124706
31,19,-1.134358069890911,-1.306315297725175
31,20,1.663926870730221,1.445697221423201
32,1,-3.583515110071574,0.8960558791793473
32,2,-2.303970906544646,-2.373385727267627
32,3,-1.085950706880831,-0.8247993447240113
32,4,-2.278261881606213,-2.511040875168023
32,5,-1.826144915428667,-1.289319805238474
32,6,-1.224151924929585,-0.2208174282655425
32,7,-2.40267790549771,-1.758139218201066
32,8,-2.760376067177419,-0.6072199392735036
32,9,-3.670267617833138,-1.906019471518006
32,10,-3.105415763766104,-0.9223776680709392
32,11,-3.545903392127918,-1.920152774294408
32,12,-5.81082365066755,-1.943861690759932
32,13,-5.003612873542247,-2.61211559076265
